ArrayID	Name	BitVector
USP4	USP4: USP4	21111111111111112110111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111011111111211112111111111
PRR18	PRR18: PRR18	20002020000002010020021120000002020000102120010202202000022000001122200000002001200100020000111100100100002202101000020002202021012221
SLC38A2	SLC38A2: SLC38A2	20121120020122222020121222112011001211120120220211220111102111101122102120002120202111020012002122220101121012012111120212212200121221
UNC13A	UNC13A: UNC13A	21010020110120112220021110010110111201020110112200021101002000001202002010001111102100020102012022201000101121002012010202212202002212
ACBD5	ACBD5: ACBD5	11212111122212111011211111212110111101110212110121110211121221210110211121211111221022010211111111120111111011011211211121111102121210
MIR3545	MIR3545: MIR3545	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC100131564	LOC100131564: LOC100131564	21122221121111220020122222012022220121221221221111202122121221102220121111122210210222110212101122221211122122112202022221112122222221
C13orf33	C13orf33: C13orf33	20120022000021222010021222101010002002220010220011220001002000001202002210000110202200120102002122201002010102220012020202222200102122
ELOVL1	ELOVL1: ELOVL1	01111111202101001202200100211211111110002102001112111111210212221101221012220111021111212121221010101121110110211120202110110121010000
GJA3	GJA3: GJA3	20020002120022220012021000120012122000120120200111022022022000100201012100101021200202200202002122202022210210002002010012220102221002
DOT1L	DOT1L: DOT1L	21101211112121001201211101210112111201122111111121211110212110111210101111111111210001112011111121111110102111211101101211101211001111
ZNF91	ZNF91: ZNF91	01212201112202010021202111222010121201110222010122100211121222210010221202212111120122011210101201110120121121020201211020111011221210
C11orf52	C11orf52: C11orf52	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
RNASE13	RNASE13: RNASE13	22202200222220220202200100022022000101002220120020002100212222110000020001222000200101001021001200010220002100000200022022020011210002
ALDH7A1	ALDH7A1: ALDH7A1	02112102211201110212201110121211100110101212002122111111210212221111210112221111121121112120221100001121211101100211202020110122111210
TMCO7	TMCO7: TMCO7	10111111111111212110011121111111111111111111111111111111111101111111101121101111111111111112111121111111111111011111110111111111111111
LOC100505687	LOC100505687: LOC100505687	20121021120020221211022222110022011022111010221200121112001001001122012120012120102200010112011222220012120121012021020202122201212111
DDX55	DDX55: DDX55	11121111111111111111011110011111111111102111011111101111111121111011111111111111011111111111111111112111111111111111111110111111121101
GAGE10	GAGE10: GAGE10	00000000000000000002001000000200001010102010000000001000000000000000000200000000000100000000000000002002000100000000000000000001200101
TECPR1	TECPR1: TECPR1	21111111111101112110111211211110211102110111220211110121111110110111101111101111111101010102011122221112111111012112111211112201101112
MIR450A1	MIR450A1: MIR450A1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC100132146	LOC100132146: LOC100132146	00220220000221010010000000022202200200000200200021100100110101020000210012200200020002101020020000000000200001100210202020200100020000
TAF1	TAF1: TAF1	21121221121212222020122122222020221202220221220111111122122121201220112211112122211122020212102222221111222122011202121222212102122222
DPP8	DPP8: DPP8	21222221022222222020222222222021222202220222220222220222122221200220212221202122222122020202002222220111222022021212220222212202122222
SNORD52	SNORD52: SNORD52	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
SNORA71B	SNORA71B: SNORA71B	21121120021020210220022222222122221000110221022222200111010021010220002200202202220002012021000000210120002001022002220221222211021222
GLRX	GLRX: GLRX	10112021001111001001111111100011011110011001021221111212210111121002112021110010112110212112112022112111010120221020201100112110100000
CEBPB	CEBPB: CEBPB	12120122001021112200111222010101102111122110221111221020102100011212101121101110202200221012021122111002120100212121112212122201101112
PRR13	PRR13: PRR13	01111101101101000202201000111202111110002102001121111111220112121001220012220101120111202110220100001110101111211110202010010020100110
MKL1	MKL1: MKL1	21111111111011111211111111110112111112211111111111111110112100112111101111111111111111111111110121112111111111102001011211111211101111
MMACHC	MMACHC: MMACHC	02212102212212110211211100222211211211112212012122101211220222221010222112221211121112212121221100111220211111210211202020110021121210
EAF1	EAF1: EAF1	21111120011121011010121102111012111101120111110111220111212110100110112121101111211121010101101021110110111011011111110212102201011111
LOC100133991	LOC100133991: LOC100133991	21222111122111120120211111121010221102220111120221201121221221210120121211112212210222010202112111120110112121010102021121100002221212
HORMAD2	HORMAD2: HORMAD2	10020000010021010020001000000002100000002000010100001001000000000020010000001000000002000201000000001102010000120000021002000001000010
NCRNA00242	NCRNA00242: NCRNA00242	22122011212120022012122122122222112212222221121121222202112112111112212210212121222101011212121222212111122100221222201012222211212221
TMEM14B	TMEM14B: TMEM14B	01111111101111111112101011011101010020011101002111111111101112121001110111121101011111212120211000001111010111111120102010111121211111
STAG3L3	STAG3L3: STAG3L3	12212201212201011202111011112110221121111111011111102111120122112111220102221111121112202222111111122220111210111201212121110021111101
HCST	HCST: HCST	20021021110010111222022221000102122022122001222100112022002001022112011110012111112201211221111121122102010221222021020100112221201112
MIR4748	MIR4748: MIR4748	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PHLDB3	PHLDB3: PHLDB3	21110101101110101202110111110102110021112111101010101010111112121011110102111101110101102010110110012111011200211001112000110111001012
SMAD2	SMAD2: SMAD2	11111111111112111011111111212111111111110111111111111111111111111111111111111121111121111111111111110111111011111211111112111111111111
ALKBH5	ALKBH5: ALKBH5	21111111111111111101111111110112111111111111111111111111111110111111111111111111111111111111111111111111111111112111111111111211011111
GH2	GH2: GH2	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
NHLRC2	NHLRC2: NHLRC2	10121110022212111020111212222010112202120221220212110222021121200120102221102122211122010211001212120111121012021112220122112101121221
SNORA2A	SNORA2A: SNORA2A	22211200012201120000122002002000002100110121112222110022110100201020101210110200212102010120002001221220200022000200120020200000020110
MAMDC2	MAMDC2: MAMDC2	01102001121020220021122022112020000022210220200001211000002111100222010200002100202220020110012201010222022102002102020002020000222222
LOC284998	LOC284998: LOC284998	01002000210000000001010000200000000000000201000000000000000000000000000010000000000000000000000011000022000000000012020000000001011000
MIR4772	MIR4772: MIR4772	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
GNL1	GNL1: GNL1	21100111100021111211111111000112111111112111111111111010102100011212101101011101101110211111011111112001112101202011011212111211101112
JRK	JRK: JRK	12122201122201111211111111112010221201111121120111001111120121110011111102111011111112101212110111221211211220021202121120010001122101
FAM63A	FAM63A: FAM63A	01102101112110110101101110111111101111101112110111010111220111120111220111221111121111112111210111111112111110111111212011011111111111
FCHSD1	FCHSD1: FCHSD1	21121111011010211110011111010112211111121121210110111011112010011111110200001111100101111111011111122102111210112002011211211111101112
LOC100188947	LOC100188947: LOC100188947	00020000001000000012101000012200001010000010000011110110000101001010000010001000000000012020100001010002222100000000000200020010002220
POTEKP	POTEKP: POTEKP	00000000000000002000200000000000000000000100000100001000000000000010000000000000000000000000000000000000000000000001000000000000000100
ISL1	ISL1: ISL1	22202011222101212122022010212102022121122120102111120102202112000122122010022221102210021101111212010220211112210211002112020222222221
EEF1D	EEF1D: EEF1D	11011001100010101201000001000102010020012000101000011000101001021102000001010001011100202110120100002101000200211020001000110111101001
FLT4	FLT4: FLT4	20122020010020222120022222111020002122222110221100121011002000002222002210002020202200010102001222222002022201112022020202112201202222
KIRREL	KIRREL: KIRREL	20001020021120222020021222221020102202220220220201220022012000100220002220002021202010020102002222220012122002022012020202212202002222
PRAMEF1	PRAMEF1: PRAMEF1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
C1orf177	C1orf177: C1orf177	02202201212121000222202002220212112011122222000221110220222222221220221222222121220222212222221210022110112222221222202021222122220222
P2RX6	P2RX6: P2RX6	02211102111100200212111021121212211121112201202010102000112022022112120102021101121211221020121202111212101200212102112012211022122112
AXDND1	AXDND1: AXDND1	00122202102202000222200110221202202100112222002222102222221222222000200122222222021122202220221000002220121020220021202020220022000200
MID2	MID2: MID2	20011021020120122020021222111021001112220120210100220112002000001221002210002110202121020102001222221102122111012012020202112201112222
PDRG1	PDRG1: PDRG1	11121001200111101202001000010102111110012001002011012111100111022001110101120111011100202111120000102111101100210121102010120120110000
LOC100506888	LOC100506888: LOC100506888	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
CAPG	CAPG: CAPG	01200112201001100202100100000102111021012012002121011021210112121001110011120101020111202111110020002120100110211020002000021121100001
REG1A	REG1A: REG1A	01012020000010020020002222000022002222220020000200220222002000022220202220002020202200220222022200122000022222022022020000220100202222
SUMF2	SUMF2: SUMF2	00111112201111110202101111011111111021102101112110111111210111121101111111121111111111202110110111111111011110211111002010011121101111
OR2M7	OR2M7: OR2M7	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
MBD3L4	MBD3L4: MBD3L4	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
