ArrayID	Name	BitVector
ANKRD18A	1559406_at	000000101001000010000010100000111000000010010000100001010001000110011100000011000102122111221221102210000000000001000101011011000110000000000010100000000101101100000001000000010000100000000101100001010010001111111000000000000000
GTF3C6	225083_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220020021020122222222222222222222122222222222222222222222222222222222222221222222222222222222222222222222222222222222222221221222221222222211
NUDCD2	226642_s_at	010110002222221222122121122221112222222222222222222222222222222222201001011100110000000000010000010001222211222111111101001222211221212222221222222211121222222211120122011010222222222222222222222222222222222000000222221222222211
LOC653380	209403_at	221222221211221121222211112212222121010111011112110110110110102112212222222122122221211222111111221111111121111121211111211121001100001001000000011101110011100111112212222111201111012002012110010111010000210221221222220000000010
CLPX	204809_at	211222212222222221222221222222212222222222222122222222222222212222222222222222222220100000010000020022222222222222222222222222222222222222222222222222122222222222222222122122222222222222222222222222222222222222222222222222222222
C1orf95	213925_at	011101010000000000001001010101000011110011101000101100111001001110011110011010102012112210121210222120010000110111110001010000111100101020000000100001100101101000010100110211101000000000000100000000000000000011011000000000000000
PPM1K	235061_at	010010001210211100011000011011222010121112111021101211211111101121112021111211111110000000000020011001212012111010211110111010222222222222222222121222122212212210010010000000001100011101111010001111111010111001112111112222221212
FGL2	227265_at	222222222222222122222222221122112112222222222222222222222222222222211111211001212010122210220021020022222122222121212000000222222222222222222222222222122222222200100000101000100110101101210110021121101110021000000100111010011001
COPS4	218042_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210111020020020022222222222222222222212222222222222222222222222222222222222222222222222222222222222222222222222222222222222221221222222222222222
RAB3IP	223471_at	110111112122222221222222121212112222212211222122221122111222212212222222122222222220000011000001010001121211221211111222222221112222222202221222222112221222212121111112011012122212122222222222222222222221122221221122111111111111
FDXR	207813_s_at	100000000000100000100000100000010000111010010001100101000100001100012112111111110110000001002001001100000000100010001110001110001011111101210111001100110001111121122210122210122121221121212121211212221111011101000122110111011110
CCL18	32128_at	021110000100001000001000021000101001212220102021122202212220210202200000100100000000000000000010010001111001111000210000000112210200201022121000120100020200000212001000010000002122011000110000010000210000002000000010000000000000
SLFN5	1557078_at	011021001011101011011111111111001011121111212120111222112121210110200000000000000000010000102100010001112011111010100000000000200100100020210000011100000101110012102121121111122121222221222212211222122122222010001000110100100110
TSN	201515_s_at	222222222222222222222222222222222222222222222222222222222222222222212222222222222210110010020011020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211211222222222222222
LOXL1	203570_at	111122111110111011111110011011111111121111022112211211212111121111101010110001101001112111222122222221120011111002111000000111211220202021120010121101120212221212221121221201211110012201121022211212122111121000000222111000011001
PLEKHG2	225979_at	011001001001001010100001011011111110100011000110110000101000020100010110101001001112112211212211211211111111111111101110111000010001001011000000110000010000000000011010100211000000100001000000000100100001000122122100110000000000
REV3L	208070_s_at	111121112222222222122221222122112122222212222121222222221222212222212122221222222210100000010000020012222221222111211222222122222222222222212222222222122222212111121221012011122221222222212220222122222120222120211222222222222222
ULBP3	231748_at	000000100111000000000000200110000000000010000101100000001001020000001111000000101012111211212212210210000000000101010011000101000011100101010001100100101011001001010000010001011000000001010000111100000101000111111000001110110111
UQCRB	209065_at	111111112122112222221211121111111122222222222121212222111121112212222212122212221110000000020010010011222122222121111211111222222222222222222222222222122222222210211011011111111112112121221122222222211221122101111221122222222222
PXK	225796_at	011121111221211120122111122111222222122212222021212222211121102121211221112111212010000110010010020011222221221221211000000122221222222222222222122221122212222201110020101000112111112111211111211221201010111000100111112222222222
DTNA	227084_at	100010100000001010000000011002000011111111111111112111111110211110111111110111112012112111221121121020110010100102011010000001212221011121111111111111121201111111100110011101001010000101000000000000001000110121200002100000000000
NT5DC2	218051_s_at	110001111110110101101111001110000010011111111111111011101101011101101102110210111100001000021010011110010000110000011001001111210210202012220000011101010111220122222222121111122221221222222112221212222212221000001222210000010000
LOC376475	226340_x_at	222212221201221110111121111112221221010101001011100010110110102101111121221122121220221222221011121221111121111211112212222121001100100001110000101101110101100111112112122112211110011001011110010111000000100110110112120000000000
NEDD9	202149_at	112222222222222222222222222222222222222222222222222222222222222222222222222222222220210221000022020122222222222222222222122222222222222222222222212222222222222222220222212010122222222222222222222222222221222211220122222222222222
BCL11B	222895_s_at	111121111211111011112121121011121021121101112011011112111111101111201000011000010000000001010100000000111111111110101111122111211122122011102111111121101111210012110222112112121112112112111121121112111020221101101122222122222212
CA4	206209_s_at	222222222222222222222222222222222222222222222222222222222222222222221222222122212222222222222222222222222222222222022001100222222222222222222222212222222222222220220200002101001100000000220100000000000002000100000000000000000000
PART1	205834_s_at	111111111010001001000000011000100100000000000111000000001001110011011110111111111112112211202211211111001001011110010101111101000001000000000000010000111010000011110111111211101010000111000100100000010101001112222000011101011111
